f1_macro	precision_macro	recall_macro	epochs	batch_size	validation_split	filters	kernel_size	conv_activation	conv_l2_regularizer	dropout_rate	dense_activation	dense_l2_regularizer	activation	optimizer	loss_function	units	trainable	dense_layers
0.8894709281	0.9428823169	0.856185258	75	64	0	256	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8888223074	0.9432491023	0.8529087283	75	64	0	128	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.886733352	0.9482511013	0.8455074998	75	64	0	256	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.88325642	0.9398530719	0.8572670922	75	64	0	128	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.8801779508	0.938389307	0.8493074284	75	64	0	128	5	relu	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8789473433	0.9395498633	0.8397279178	75	64	0	256	5	tanh	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.8710491653	0.955261063	0.8218793742	75	64	0	256	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.870797348	0.9550887584	0.8408712152	75	64	0	256	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	2
0.868474647	0.9454111466	0.8301349514	75	64	0	128	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.8658534209	0.9531211785	0.8123096271	75	64	0	256	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.8646749507	0.9493197668	0.8147770074	75	64	0	128	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8600646394	0.9359370175	0.8152886121	75	64	0	128	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8558138614	0.9486059888	0.8126223452	75	64	0	128	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.8511907545	0.9459025285	0.8048974486	75	64	0	128	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.8486131374	0.9500712524	0.7995514691	75	64	0	128	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.8474382352	0.9536101414	0.7981954342	75	64	0	128	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8471167848	0.9463288359	0.7918089813	75	64	0	256	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8243381192	0.9387218106	0.7675066875	75	64	0	256	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8184806505	0.9014718067	0.7878378569	75	64	0	256	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.8124291097	0.902853966	0.772890453	75	64	0	128	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.8007912131	0.9483692858	0.7742804332	75	64	0	128	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.7871524086	0.9262448647	0.7435183447	75	64	0	256	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.7590657586	0.8045668537	0.7342112767	75	64	0	256	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.6984478945	0.7996634423	0.6776432021	75	64	0	256	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.6852018819	0.7413197223	0.6614604635	75	64	0	128	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.6806329415	0.7017848079	0.6691865632	75	64	0	128	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.6112312314	0.6520213975	0.5789734441	75	64	0	256	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.5662363796	0.6155371705	0.5301034042	75	64	0	128	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.5292604369	0.5989700408	0.4894120449	75	64	0	128	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.5175515862	0.6143377402	0.4842505023	75	64	0	256	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
